,Unnamed: 0,Name,Country,Brand,Categories,Tasting Notes,ABV,Base Ingredient,Years Aged,Rating,Rate Count,Price,Volume,Description
1937,4985,Basil Hayden’s Kentucky Straight Bourbon Whiskey,United States,Basil Haydens,"Bourbon, Whiskey",,40%,,,4.9,510,$36.99,750ml,"Marked by a rich cascade of aromas and flavors, Basil Hayden's® Kentucky Straight Bourbon Whiskey is carefully matured for exceptional quality and distilled in the heart of bourbon country in Clermont, Kentucky. This unique, single small batch bourbon whiskey is blessed with rich hints of peppermint, notes of pepper, slight citrus overtones and a spicy, warming finish. Sip neat, on the rocks, in a classic Manhattan or Old Fashioned. Try it in a Mint Julep or Bourbon Mary while savoring the aroma with a spicy, peppery, honey-toned light body and gentle bite. Carefully matured for exceptional quality, Basil Hayden’s is artfully aged and bottled at 80 proof. Basil Hayden’s® utilizes twice as much rye as the other bourbons in the collection for a gentle yet spicy flavor."
1938,4986,Basil Hayden’s Dark Rye Whiskey,United States,Basil Haydens,"Rye Whiskey, Whiskey",,40%,,,4.8,115,$44.99,,"Expanding from the unique HIGH RYE RECIPE that has always made Basil Hayden’s® Bourbon so uncommon comes a release that focuses on the ART of blending TWO DISTINCT RYE WHISKIES with just a TOUCH OF PORT to unveil an entirely NEW TASTE DISCOVERY. This blend explores the harmonious combination of 3 distinct liquid profiles for one memorable whiskey. It begins with Kentucky Rye, providing a firm base of spicy rye, rich oak, dried fruit and subtle molasses undertones to build on. Canadian Rye from our award-winning Alberta Distillery is skillfully layered in. This unique rye provides depth to the notes of dried fruit and a more viscous mouth feel than a traditional rye. It’s then finished with a touch of California Port blended in directly to add complementary juicy, ripe fruit without muddying the existing wood notes. The end result is a whiskey full in flavor and still delicately nuanced. BASIL HAYDEN’S® DARK RYE is always perfect sipped on the rocks as well as in a Boulevardier"
1939,4987,Basil Hayden Two by Two Rye Whiskey,United States,Basil Haydens,"Rye Whiskey, Whiskey",,40%,,,5.0,6,$52.99,,"Two by Two Rye, a whiskey which consists of a blend of two Kentucky Straight Bourbon whiskeys and two Kentucky Straight rye whiskeys."
1940,4988,Basil Hayden’s Rye Whiskey,United States,Basil Haydens,"Rye Whiskey, Whiskey",,40%,,,5.0,5,$50.99,,"Basil Hayden’s® Bourbon has always been proud of its spicy finish, which comes from using twice as much rye as traditional bourbons. The challenges rye presents inspired us to create a very limited release BASIL HAYDEN’S® Rye Whiskey. It’s the spicy taste Whiskey aficionados have come to expect from Basil Hayden’s, and a little more. To build depth into the final Rye Whiskey, we used a small amount of “re-barreled” rye. We start with traditional barreled rye whiskey aged 4 years, dump it out, and then further age it an additional 7 years in newly charred quarter cask oak barrels. Using a quarter cask ensures increased contact with the oak and more air breathed into the cask which means more flavor imparted to the liquid. This is not new, nor is it efficient; it’s just a very effective way to develop deep flavor.We blend this with our traditional rye whiskey, building out the spicy notes. Just a touch of the uniquely flavored re-barreled rye amplifies the warm aroma of baking spices and smooth caramel leading to a clean finish with hints of mint. Those flavors shine through neat or on the rocks."
1941,4989,Basil Hayden’s 10 Year Bourbon,United States,Basil Haydens,"Bourbon, Whiskey",,40%,,10.0,4.1,6,$74.99,,"Bail Hayden's 10 Year Bourbon is a special, extra aged seasonal offering that will be made available as a limited edition whiskey each holiday season. Bottled at 80 proof, the extra maturation of this high rye bourbon in American oak barrels is said to offer “an additional layer of complexity” that “delivers heightened oak aromas along with hints of char and vanilla while maintaining Basil Hayden’s trademark spice in every sip.”"
1942,4990,Basil Hayden’s 10 Year Rye Whiskey,United States,Basil Haydens,"Rye Whiskey, Whiskey","Caramel, Oak, Spicy",40%,Rye,10.0,5.0,2,$77.99,,"Basil Hayden's new LTO launching May, 2020. The mashbill features a slightly spicy, yet approachable, rye resulting in an elegantly complex taste profile and a golden honey hue. Bottled at 80 proof, this light, yet full-flavored, rye is sure to please any palate."
1943,4991,Basil Hayden’s 8-Year-Old Kentucky Straight Bourbon Whiskey,United States,Basil Haydens,"Bourbon, Whiskey",,46%,,8.0,5.0,1,$47.49,,"A bottle of Basil Hayden's 8 Year Old Bourbon. Created in 1796 by Basil Hayden, who went against the grain (no pun intended) by adding in rye into the traditional corn-based mashbill. It was a huge hit and today is one of Jim Beam's 'Small Batch' range of bourbons."
1944,4992,Basil Hayden’s Kentucky Straight Bourbon Whiskey Gift Box,United States,Basil Haydens,"Bourbon, Whiskey",,40%,,,5.0,1,$43.99,,"Marked by a rich cascade of aromas and flavors, Basil Hayden's® Kentucky Straight Bourbon Whiskey is carefully matured for exceptional quality and distilled in the heart of bourbon country in Clermont, Kentucky. This unique, single small batch bourbon whiskey is blessed with rich hints of peppermint, notes of pepper, slight citrus overtones and a spicy, warming finish. Sip neat, on the rocks, in a classic Manhattan or Old Fashioned. Try it in a Mint Julep or Bourbon Mary while savoring the aroma with a spicy, peppery, honey-toned light body and gentle bite. Carefully matured for exceptional quality, Basil Hayden’s is artfully aged and bottled at 80 proof. Basil Hayden’s® utilizes twice as much rye as the other bourbons in the collection for a gentle yet spicy flavor."
1945,4993,Hotel Tango Rye,United States,Hotel Tango,"Rye Whiskey, Whiskey","Spicy, Sweet",50%,Rye,2.0,5.0,1,$39.99,,"American Straight Rye Whiskey. Spicy finish. Subtle sweetness.
Deceptively smooth. Sazerac-ready."
1946,4994,Hotel Tango Reserve Bourbon Series 002,United States,Hotel Tango,"Bourbon, Whiskey","Anise, Malty, Oak, Spicy, Toasty",45%,"Barley, Corn, Rye",6.0,5.0,1,,,"Second in the rotating Reserve Bourbon Series, A well-balanced bourbon with hints of oak, anise, clove, cereal, and rye."
1947,5001,Republic Restoratives Borough Bourbon,United States,Republic Restoratives,"Bourbon, Whiskey","Biscuit, Caramel, Dried Fruit, Leather, Rich, Smooth",44%,"Barley, Corn, Rye",5.0,5.0,4,$52.99,,"Borough is our limited series of straight bourbons finished in rare casks. Batch No.3 is a five year old, high rye bourbon that we rested in 50 year old Armagnac casks. Coming in at 88 proof, you’ll taste hints of honey, marzipan, vanilla and warm leather."
1948,5002,Rodham Rye,United States,Republic Restoratives,"Rye Whiskey, Whiskey","Apple, Citrus, Oak, Smooth, Spicy, Vanilla",45%,"Barley, Corn, Rye",6.0,5.0,1,$77.99,,"Sold out at the distillery! Limited stock available only in stores. 

We got the trademark on Rodham Rye last March when we, like much of the country, thought the 2016 election results would be different.  After the results came in we were faced with the decision to change course, or persist.  So, we charged forward and made Rodham Rye a tribute to all the women who came before us- the women who fought for the right to vote and to repeal prohibition, who run for office and start new businesses.  A portion of the proceeds from each bottle go to recruiting and training women to run for office."
1949,5003,Purpose Rye Whiskey,,Republic Restoratives,"Rye Whiskey, Whiskey","Bold, Leather, Rich, Spicy",50%,"Barley, Rye",5.0,5.0,1,$65.99,,"You make choices with purpose. You believe your actions speak to your values. You know business can be done differently- so do we.

Purpose Rye is the first single barrel expression from Republic Restoratives Distillery and is an extremely limited run of only 100 barrels. 

High levels of guaiacol from the barrel's deep char read as smokey, sweet, cocoa notes. Rich resin, pepper, and rye spice round out the pallet and lengthy finish."
1950,5009,New Holland Beer Barrel Rye Whiskey,United States,New Holland,"Rye Whiskey, Whiskey",,44%,,,5.0,1,$37.00,,"Beer Barrel Rye is an American Rye Whiskey twice-distilled and aged in new American oak barrels before finishing in Dragons’s Milk stout barrels.

Aroma of vanilla and allspice lead to flavors of honey and almond, before a lingering spicy finish."
1951,5010,New Holland Zeppelin Bend Single Malt Whiskey,United States,New Holland,"Single Malt Whiskey, Whiskey",,45%,,,5.0,1,$51.99,,"An American Single Malt Whiskey, twice distilled and aged in new American oak with a heavy char. Notes of vanilla and clove arise from the slightly caramelized spirit leading to a classic American-oak finish.

Deep amber appearance with a nose of coca, dark chocolate and coffee. Notes of caramel and followed by vanilla and clove at the finish."
1952,5011,New Holland Beer Barrel Bourbon,United States,New Holland,"Bourbon, Whiskey",,40%,,,5.0,1,$32.99,,"Bourbon that is twice distilled and
matured in new American oak barrels, and finished in a spent
Dragon’s Milk Barrel for 90 days.

Beer Barrel Bourbon is first aged in New
American oak barrels for several years, before a three month
beer-y slumber. The beer-barrel aging lends biscuity notes and
a smooth malt character to the robust whiskey tones of toffee
and caramel."
1953,5017,The Singleton of Glendullan Single Malt 12 Year,Scotland,Singleton,"Single Malt Whiskey, Whiskey",,40%,,12.0,4.1,6,$39.89,,"The Singleton 12 Year Old Single Malt Scotch Whisky is just the right balance of rich complexity and flavor. With a fresh, light and clean nose, our whisky ranges from fruity to creamy with a touch of sweet honey. Matured for 12 years in American and European oak casks for a balanced liquid, our combination of citrus and vanilla rounds off the initially spicy edges, making this single malt pleasantly soft to the taste. Delicious however you choose to drink it, our 80 proof whisky is best enjoyed in the company of friends and in mixed drinks. Simply serve with sweet vermouth and a few dashes of bitters in a chilled glass for a refreshing tasting Rob Roy cocktail.  The Singleton family is built on the foundations of traditional distilling and heritage but at the same time is also vibrant and contemporary. Introduced to the USA in 2006, The Singleton name has only grown since its spirited start in life and has pushed through many trials and tribulations, including temporarily shutting down during the Second World War. Though we may be strong-willed, we know there is no single way to enjoy our whisky–just your way–and we will drink to that. Please drink responsibly."
1954,5018,The Singleton of Glendullan Game of Thrones House Tully Select Single Malt Scotch Whisky,Scotland,Singleton,"Single Malt Whiskey, Whiskey",,40%,,,5.0,4,$39.99,,"House Tully, located at Riverrun, rules as the lord of The River lands. The power of water flows through both House Tully and The Singleton of Glendullan Select as it is made on the banks of the River Fiddich in the wooded hills of Dufftown. Here they harnessed the water that flowed through the land utilizing a water wheel to power the entire distillery. 

Best served with a splash of water, this Scotch has notes of orange and clove that open on the nose but on the palate there’s red berry compote and vanilla cheesecake with a pronounced cereal spice finish. These iconic whiskies serve as must-have collectibles for Game of Thrones and whisky adorers. Please drink responsibly.

(Please note that boxes might not be available)"
1955,5019,The Singleton of Glendullan 15 Year,Scotland,Singleton,"Single Malt Whiskey, Whiskey",,40%,,15.0,5.0,2,$59.99,,"The Singleton 15 Year Old Single Malt Scotch Whisky is a very well balanced whisky that is richer, rounder and sweeter than younger expressions. Vanilla becomes more pronounced in the mid-palate, then lightly tightens its grip as a spiced edge comes through. The well balanced finish is smooth with light toasty oak and peppery spice. American Oak brings subtle, honeyed hints to The Singleton of Glendullan range, with a touch of European Oak offering a balancing dryness. Delicious however you choose to drink it, our 80 proof whisky is best enjoyed in the company of friends and in mixed drinks. Singleton Scotch should be enjoyed in a rocks glass, neat or with a drop water. The Singleton family is built on the foundations of traditional distilling and heritage but at the same time is also vibrant and contemporary. Introduced to the USA in 2006, The Singleton name has only grown since its spirited start in life and has pushed through many trials and tribulations, including temporarily shutting down during the Second World War. Though we may be strong-willed, we know there is no single way to enjoy our whisky–just your way–and we will drink to that. Please drink responsibly."
1956,5020,The Singleton of Glendullan 18 Year,Scotland,Singleton,"Single Malt Whiskey, Whiskey",,40%,,18.0,5.0,1,$87.99,,"The driest and most mature malt in the Singleton of Glendullan stable, The Singleton 18 Year Old Single Malt Scotch Whisky, has a clear structure yet still retains its central core of sweet fruit. Very soft with a smooth texture, our aged single malt boasts a fresh acidity that deepens into a rich spicy note of herbs. Adding a splash of water allows a pleasant nutty spiciness to come through, enhancing this Speyside’s clean and elegant nature. American Oak brings subtle, honeyed hints to The Singleton of Glendullan range, with a touch of European Oak offering a balancing dryness. Delicious however you choose to drink it, our 80 proof whisky is best enjoyed in the company of friends and in mixed drinks. Simply serve in a rocks glass, neat or with a drop water. The Singleton family is built on the foundations of traditional distilling and heritage but at the same time is also vibrant and contemporary. Introduced to the USA in 2006, The Singleton name has only grown since its spirited start in life and has pushed through many trials and tribulations, including temporarily shutting down during the Second World War. Though we may be strong-willed, we know there is no single way to enjoy our whisky–just your way–and we will drink to that. Please drink responsibly."
